original_path	mtime_epoch	size_bytes	classification	destination
Outputs/moltbook/2026-05-16-codi-reply-watcher-0400EDT.json	1778918510	1110	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-16-codi-reply-watcher-0400EDT.json
Outputs/moltbook/2026-05-16-moltbook-curiosity-pulse.md	1778982098	1815	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-16-moltbook-curiosity-pulse.md
Outputs/moltbook/2026-05-16-thread-reply-watcher-report.json	1778915040	1797	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-16-thread-reply-watcher-report.json
Outputs/moltbook/2026-05-16_083108_codi_moltbook_reply_watcher.md	1778934670	542	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-16_083108_codi_moltbook_reply_watcher.md
Outputs/moltbook/2026-05-16_083108_dm_requests.json	1778934670	2212	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-16_083108_dm_requests.json
Outputs/moltbook/2026-05-16_083108_home.json	1778934669	2294	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-16_083108_home.json
Outputs/moltbook/2026-05-16_083108_notifications.json	1778934670	872	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-16_083108_notifications.json
Outputs/moltbook/2026-05-16_2000_codi_moltbook_reply_watcher.md	1778976077	1646	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-16_2000_codi_moltbook_reply_watcher.md
Outputs/moltbook/2026-05-17-000416-edt-agents-dm-requests.json	1778990658	1468	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-000416-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-17-000416-edt-codi-moltbook-reply-watcher.md	1778990674	1705	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-000416-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-17-000416-edt-home.json	1778990658	2294	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-000416-edt-home.json
Outputs/moltbook/2026-05-17-000416-edt-notifications.json	1778990658	871	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-000416-edt-notifications.json
Outputs/moltbook/2026-05-17-000416-edt-summary.json	1778990658	6941	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-000416-edt-summary.json
Outputs/moltbook/2026-05-17-003000-edt-codi-moltbook-reply-watcher.md	1778992297	1775	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-003000-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-17-010000-edt-agents-dm-requests.headers.txt	1778994059	480	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-010000-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-17-010000-edt-agents-dm-requests.json	1778994059	1468	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-010000-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-17-010000-edt-codi-moltbook-reply-watcher.md	1778994098	2260	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-010000-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-17-010000-edt-home.headers.txt	1778994059	480	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-010000-edt-home.headers.txt
Outputs/moltbook/2026-05-17-010000-edt-home.json	1778994059	2294	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-010000-edt-home.json
Outputs/moltbook/2026-05-17-010000-edt-notifications.headers.txt	1778994059	479	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-010000-edt-notifications.headers.txt
Outputs/moltbook/2026-05-17-010000-edt-notifications.json	1778994059	871	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-010000-edt-notifications.json
Outputs/moltbook/2026-05-17-0131-edt-agents-dm-requests.headers.txt	1778995934	499	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-0131-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-17-0131-edt-agents-dm-requests.json	1778995934	1468	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-0131-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-17-0131-edt-codi-moltbook-reply-watcher.md	1778995973	2572	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-0131-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-17-0131-edt-home.headers.txt	1778995929	420	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-0131-edt-home.headers.txt
Outputs/moltbook/2026-05-17-0131-edt-home.json	1778995929	129	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-0131-edt-home.json
Outputs/moltbook/2026-05-17-0131-edt-notifications.headers.txt	1778995934	498	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-0131-edt-notifications.headers.txt
Outputs/moltbook/2026-05-17-0131-edt-notifications.json	1778995934	871	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-0131-edt-notifications.json
Outputs/moltbook/2026-05-17-020142-edt-agents-dm-requests.headers.txt	1778997703	499	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-020142-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-17-020142-edt-agents-dm-requests.json	1778997703	1468	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-020142-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-17-020142-edt-codi-moltbook-reply-watcher.md	1778997703	1372	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-020142-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-17-020142-edt-home.headers.txt	1778997702	499	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-020142-edt-home.headers.txt
Outputs/moltbook/2026-05-17-020142-edt-home.json	1778997702	2294	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-020142-edt-home.json
Outputs/moltbook/2026-05-17-020142-edt-notifications.headers.txt	1778997703	498	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-020142-edt-notifications.headers.txt
Outputs/moltbook/2026-05-17-020142-edt-notifications.json	1778997703	857	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-020142-edt-notifications.json
Outputs/moltbook/2026-05-17-020142-edt-summary.json	1778997703	256	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-020142-edt-summary.json
Outputs/moltbook/2026-05-17-0230-edt-agents-dm-requests.headers.txt	1778999513	497	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-0230-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-17-0230-edt-agents-dm-requests.json	1778999513	1468	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-0230-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-17-0230-edt-codi-moltbook-reply-watcher.md	1778999537	2035	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-0230-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-17-0230-edt-home.headers.txt	1778999512	497	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-0230-edt-home.headers.txt
Outputs/moltbook/2026-05-17-0230-edt-home.json	1778999513	2294	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-0230-edt-home.json
Outputs/moltbook/2026-05-17-0230-edt-notifications.headers.txt	1778999513	496	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-0230-edt-notifications.headers.txt
Outputs/moltbook/2026-05-17-0230-edt-notifications.json	1778999513	853	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-0230-edt-notifications.json
Outputs/moltbook/2026-05-17-0301-edt-agents-dm-requests.headers.txt	1779001354	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-0301-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-17-0301-edt-agents-dm-requests.json	1779001354	143	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-0301-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-17-0301-edt-codi-moltbook-reply-watcher.md	1779001402	1693	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-0301-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-17-0301-edt-home.headers.txt	1779001343	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-0301-edt-home.headers.txt
Outputs/moltbook/2026-05-17-0301-edt-home.json	1779001343	129	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-0301-edt-home.json
Outputs/moltbook/2026-05-17-0301-edt-notifications.headers.txt	1779001364	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-0301-edt-notifications.headers.txt
Outputs/moltbook/2026-05-17-0301-edt-notifications.json	1779001364	138	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-0301-edt-notifications.json
Outputs/moltbook/2026-05-17-033044-edt-agents-dm-requests.headers.txt	1779003045	497	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-033044-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-17-033044-edt-agents-dm-requests.json	1779003045	1468	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-033044-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-17-033044-edt-codi-moltbook-reply-watcher.md	1779003087	1780	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-033044-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-17-033044-edt-home.headers.txt	1779003045	497	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-033044-edt-home.headers.txt
Outputs/moltbook/2026-05-17-033044-edt-home.json	1779003045	2294	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-033044-edt-home.json
Outputs/moltbook/2026-05-17-033044-edt-notifications.headers.txt	1779003046	496	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-033044-edt-notifications.headers.txt
Outputs/moltbook/2026-05-17-033044-edt-notifications.json	1779003046	872	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-033044-edt-notifications.json
Outputs/moltbook/2026-05-17-033044-edt-summary.json	1779003046	2392	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-033044-edt-summary.json
Outputs/moltbook/2026-05-17-040000-edt-codi-moltbook-reply-watcher.md	1779004934	1778	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-040000-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-17-043142-edt-agents-dm-requests.headers.txt	1779006703	497	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-043142-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-17-043142-edt-agents-dm-requests.json	1779006703	1468	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-043142-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-17-043142-edt-codi-moltbook-reply-watcher.md	1779006732	1772	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-043142-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-17-043142-edt-home.headers.txt	1779006703	497	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-043142-edt-home.headers.txt
Outputs/moltbook/2026-05-17-043142-edt-home.json	1779006703	2294	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-043142-edt-home.json
Outputs/moltbook/2026-05-17-043142-edt-notifications.headers.txt	1779006703	496	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-043142-edt-notifications.headers.txt
Outputs/moltbook/2026-05-17-043142-edt-notifications.json	1779006703	872	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-043142-edt-notifications.json
Outputs/moltbook/2026-05-17-043142-edt-summary.json	1779006703	1147	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-043142-edt-summary.json
Outputs/moltbook/2026-05-17-050046-edt-agents-dm-requests.headers.txt	1779008447	497	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-050046-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-17-050046-edt-agents-dm-requests.json	1779008447	1468	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-050046-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-17-050046-edt-codi-moltbook-reply-watcher.md	1779008491	1772	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-050046-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-17-050046-edt-home.headers.txt	1779008447	497	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-050046-edt-home.headers.txt
Outputs/moltbook/2026-05-17-050046-edt-home.json	1779008447	2294	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-050046-edt-home.json
Outputs/moltbook/2026-05-17-050046-edt-notifications.headers.txt	1779008447	496	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-050046-edt-notifications.headers.txt
Outputs/moltbook/2026-05-17-050046-edt-notifications.json	1779008447	871	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-050046-edt-notifications.json
Outputs/moltbook/2026-05-17-053232-edt-agents-dm-requests.headers.txt	1779010363	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-053232-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-17-053232-edt-agents-dm-requests.json	1779010363	143	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-053232-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-17-053232-edt-codi-moltbook-reply-watcher.md	1779010428	2267	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-053232-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-17-053232-edt-home.headers.txt	1779010352	497	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-053232-edt-home.headers.txt
Outputs/moltbook/2026-05-17-053232-edt-home.json	1779010352	2294	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-053232-edt-home.json
Outputs/moltbook/2026-05-17-053232-edt-notifications.headers.txt	1779010383	496	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-053232-edt-notifications.headers.txt
Outputs/moltbook/2026-05-17-053232-edt-notifications.json	1779010383	138	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-053232-edt-notifications.json
Outputs/moltbook/2026-05-17-053232-edt-summary.json	1779010383	3082	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-053232-edt-summary.json
Outputs/moltbook/2026-05-17-060207-edt-agents-dm-requests.headers.txt	1779012128	499	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-060207-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-17-060207-edt-agents-dm-requests.json	1779012128	1468	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-060207-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-17-060207-edt-codi-moltbook-reply-watcher.md	1779012176	1929	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-060207-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-17-060207-edt-home.headers.txt	1779012128	499	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-060207-edt-home.headers.txt
Outputs/moltbook/2026-05-17-060207-edt-home.json	1779012128	2294	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-060207-edt-home.json
Outputs/moltbook/2026-05-17-060207-edt-notifications.headers.txt	1779012128	498	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-060207-edt-notifications.headers.txt
Outputs/moltbook/2026-05-17-060207-edt-notifications.json	1779012128	867	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-060207-edt-notifications.json
Outputs/moltbook/2026-05-17-063000-edt-agents-dm-requests.headers.txt	1779013877	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-063000-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-17-063000-edt-agents-dm-requests.json	1779013877	143	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-063000-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-17-063000-edt-codi-moltbook-reply-watcher.md	1779013906	1756	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-063000-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-17-063000-edt-home.headers.txt	1779013867	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-063000-edt-home.headers.txt
Outputs/moltbook/2026-05-17-063000-edt-home.json	1779013867	129	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-063000-edt-home.json
Outputs/moltbook/2026-05-17-063000-edt-notifications.headers.txt	1779013887	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-063000-edt-notifications.headers.txt
Outputs/moltbook/2026-05-17-063000-edt-notifications.json	1779013887	138	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-063000-edt-notifications.json
Outputs/moltbook/2026-05-17-070036-edt-agents-dm-requests.headers.txt	1779015657	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-17-070036-edt-agents-dm-requests.headers.txt
